id,name,type,country,city,latitude,longitude,average_price_usd,rating,rating_count,amenities,description,popularity_score,category,nearby_destinations,generated_at
gt_5271,Warsaw Lodge,hotel,Poland,Warsaw,52.179975,20.997513,75.71,4.29,1546,Family Rooms,"Comfortable Warsaw Lodge located in Warsaw, offering Family Rooms. Suitable for business and leisure travelers.",69,nature,New York Waterfront,2025-10-31T17:59:12.241836Z
gt_5272,Bali Boutique,hotel,Indonesia,Bali,-8.382054,115.095611,46.56,2.8,1021,Pool,"Comfortable Bali Boutique located in Bali, offering Pool. Suitable for business and leisure travelers.",67,urban,"Copenhagen Temple, Guadalajara Downtown",2025-10-31T17:59:12.241854Z
gt_5273,Reykjavik Park,attraction,Iceland,Reykjavik,64.157416,-21.973048,11.03,3.97,4630,"Parking, Pool, Breakfast Included",Reykjavik Park is a popular attraction in Reykjavik. Visitors enjoy its scenic value and cultural importance.,85,family,Bali Hotel,2025-10-31T17:59:12.241870Z
gt_5274,Beijing Temple,attraction,China,Beijing,39.919052,116.443171,15.16,4.13,21668,Pool,Beijing Temple is a popular attraction in Beijing. Visitors enjoy its scenic value and cultural importance.,100,luxury,"Seoul Inn, Phuket Old Town, Beijing Waterfront",2025-10-31T17:59:12.241888Z
gt_5275,Brisbane Old Town,destination,Australia,Brisbane,-27.477642,153.064494,4.48,4.38,504,"Beach Access, Pet Friendly","Brisbane Old Town area in Brisbane, known for its local culture and points of interest.",65,family,"Seoul Boutique, Bengaluru Historic District",2025-10-31T17:59:12.241907Z
gt_5276,Mumbai Beach Resort,resort,India,Mumbai,19.067244,72.877362,70.95,2.52,907,Airport Shuttle,Relaxing resort in Mumbai with Airport Shuttle. Ideal for holidays and retreats.,70,adventure,"Guangzhou Boutique, Prague Museum",2025-10-31T17:59:12.241929Z
gt_5277,Tokyo Lodge,hotel,Japan,Tokyo,35.683716,139.652536,124.0,2.57,13403,"Pet Friendly, Beach Access, Fitness Center, Bar","Comfortable Tokyo Lodge located in Tokyo, offering Pet Friendly, Beach Access, Fitness Center, Bar. Suitable for business and leisure travelers.",94,adventure,London Lodge,2025-10-31T17:59:12.241946Z
gt_5278,Tel Aviv Inn,hotel,Israel,Tel Aviv,32.092748,34.800826,84.25,4.23,2420,Bar,"Comfortable Tel Aviv Inn located in Tel Aviv, offering Bar. Suitable for business and leisure travelers.",81,budget,"Chicago Waterfront, Budapest Boutique, Hong Kong Old Town",2025-10-31T17:59:12.241965Z
gt_5279,Warsaw Historic District,destination,Poland,Warsaw,52.224398,21.016226,3.09,3.34,853,"Family Rooms, Airport Shuttle","Warsaw Historic District area in Warsaw, known for its local culture and points of interest.",70,urban,Budapest Waterfront,2025-10-31T17:59:12.241981Z
gt_528,London Temple,attraction,United Kingdom,London,51.471528,-0.153295,15.54,4.33,43438,Parking,London Temple is a popular attraction in London. Visitors enjoy its scenic value and cultural importance.,100,nature,London Beach,2025-10-31T17:59:12.139857Z
gt_5280,Singapore Inn,hotel,Singapore,Singapore,1.400987,103.834779,120.91,2.43,7825,"Airport Shuttle, Bar, Family Rooms","Comfortable Singapore Inn located in Singapore, offering Airport Shuttle, Bar, Family Rooms. Suitable for business and leisure travelers.",89,cultural,,2025-10-31T17:59:12.241996Z
gt_5281,Manila Boutique,hotel,Philippines,Manila,14.608931,120.984264,93.55,2.78,14355,Parking,"Comfortable Manila Boutique located in Manila, offering Parking. Suitable for business and leisure travelers.",94,beach,,2025-10-31T17:59:12.242010Z
gt_5282,Lima Boutique,hotel,Peru,Lima,-12.057663,-77.015752,48.25,3.57,3313,"Non-smoking, Bar","Comfortable Lima Boutique located in Lima, offering Non-smoking, Bar. Suitable for business and leisure travelers.",76,nature,Moscow Downtown,2025-10-31T17:59:12.242027Z
gt_5283,Tokyo Airport,airport,Japan,Tokyo,35.716501,139.643059,0.0,3.02,850,"Free WiFi, Breakfast Included, Fitness Center, Bar","Tokyo Tokyo Airport, main air transport hub serving the region.",65,nature,Moscow Old Town,2025-10-31T17:59:12.242043Z
gt_5284,Chennai Suites,hotel,India,Chennai,13.053998,80.235105,58.68,4.18,14886,"Free WiFi, Family Rooms","Comfortable Chennai Suites located in Chennai, offering Free WiFi, Family Rooms. Suitable for business and leisure travelers.",91,cultural,"Kuala Lumpur Park, Beijing Monument, Tel Aviv Historic District",2025-10-31T17:59:12.242062Z
gt_5285,Barcelona Inn,hotel,Spain,Barcelona,41.345573,2.139818,125.22,3.76,11193,"Spa, Family Rooms, Beach Access, Non-smoking","Comfortable Barcelona Inn located in Barcelona, offering Spa, Family Rooms, Beach Access, Non-smoking. Suitable for business and leisure travelers.",90,beach,Hong Kong Monument,2025-10-31T17:59:12.242081Z
gt_5286,Santiago Suites,hotel,Chile,Santiago,-33.421371,-70.685141,56.64,4.77,10735,"Bar, Pet Friendly","Comfortable Santiago Suites located in Santiago, offering Bar, Pet Friendly. Suitable for business and leisure travelers.",94,budget,"Bengaluru Lodge, Helsinki Old Town, Tel Aviv Monument",2025-10-31T17:59:12.242101Z
gt_5287,Brisbane Downtown,destination,Australia,Brisbane,-27.516222,152.999563,6.43,4.02,643,"Fitness Center, Beach Access","Brisbane Downtown area in Brisbane, known for its local culture and points of interest.",68,family,Reykjavik Viewpoint,2025-10-31T17:59:12.242117Z
gt_5288,Kolkata Resort,resort,India,Kolkata,22.610419,88.364961,111.73,4.4,4136,"Pool, Bar","Relaxing resort in Kolkata with Pool, Bar. Ideal for holidays and retreats.",82,adventure,"Warsaw Lodge, Auckland Waterfront",2025-10-31T17:59:12.242135Z
gt_5289,Doha Monument,attraction,Qatar,Doha,25.24507,51.556241,12.67,4.41,49824,Spa,Doha Monument is a popular attraction in Doha. Visitors enjoy its scenic value and cultural importance.,100,luxury,,2025-10-31T17:59:12.242151Z
gt_529,Kuala Lumpur Airport,airport,Malaysia,Kuala Lumpur,3.095,101.701145,0.0,3.33,1522,"Bar, Fitness Center","Kuala Lumpur Kuala Lumpur Airport, main air transport hub serving the region.",72,budget,"Bogota Downtown, Honolulu Historic District, Istanbul Park",2025-10-31T17:59:12.139881Z
gt_5290,Helsinki Suites,hotel,Finland,Helsinki,60.120322,24.976953,38.14,3.83,9311,"Fitness Center, Bar, Airport Shuttle","Comfortable Helsinki Suites located in Helsinki, offering Fitness Center, Bar, Airport Shuttle. Suitable for business and leisure travelers.",87,urban,,2025-10-31T17:59:12.242165Z
gt_5291,London Railway Station,railway_station,United Kingdom,London,51.46734,-0.091178,0.0,4.79,1002,"Parking, Bar",London Railway Station serving London with national and regional connections.,67,beach,Hanoi Waterfront,2025-10-31T17:59:12.242183Z
gt_5292,Toronto Beach,attraction,Canada,Toronto,43.607033,-79.35137,14.58,4.4,46003,"Spa, Free WiFi",Toronto Beach is a popular attraction in Toronto. Visitors enjoy its scenic value and cultural importance.,100,cultural,Cancun Suites,2025-10-31T17:59:12.242199Z
gt_5293,Prague Airport,airport,Czech Republic,Prague,50.10377,14.461538,0.0,3.79,504,Pool,"Prague Prague Airport, main air transport hub serving the region.",67,nature,"Barcelona Temple, Buenos Aires Hotel",2025-10-31T17:59:12.242225Z
gt_5294,Las Vegas Resort,resort,United States,Las Vegas,36.172085,-115.161223,251.15,2.99,3738,"Bar, Beach Access, Airport Shuttle","Relaxing resort in Las Vegas with Bar, Beach Access, Airport Shuttle. Ideal for holidays and retreats.",87,beach,,2025-10-31T17:59:12.242242Z
gt_5295,Brisbane Downtown,destination,Australia,Brisbane,-27.427381,153.023226,4.33,4.23,1873,"Family Rooms, Non-smoking","Brisbane Downtown area in Brisbane, known for its local culture and points of interest.",73,cultural,"Budapest Downtown, Moscow Beach, Vienna Waterfront",2025-10-31T17:59:12.242262Z
gt_5296,Beijing Central Station,railway_station,China,Beijing,39.903539,116.377924,0.0,3.24,1415,"Pool, Fitness Center, Non-smoking",Beijing Central Station serving Beijing with national and regional connections.,76,beach,"Bogota Downtown, Reykjavik Downtown",2025-10-31T17:59:12.242280Z
gt_5297,Oslo Inn,hotel,Norway,Oslo,59.953286,10.734004,126.73,2.63,12140,Parking,"Comfortable Oslo Inn located in Oslo, offering Parking. Suitable for business and leisure travelers.",92,luxury,,2025-10-31T17:59:12.242305Z
gt_5298,Nairobi Lodge,hotel,Kenya,Nairobi,-1.303672,36.832604,91.25,4.33,2067,"Breakfast Included, Spa","Comfortable Nairobi Lodge located in Nairobi, offering Breakfast Included, Spa. Suitable for business and leisure travelers.",80,family,Rio de Janeiro Lodge,2025-10-31T17:59:12.242322Z
gt_5299,Madrid Historic District,destination,Spain,Madrid,40.393259,-3.690939,2.91,3.95,37,"Non-smoking, Parking, Airport Shuttle, Free WiFi","Madrid Historic District area in Madrid, known for its local culture and points of interest.",40,beach,"Lagos Waterfront, Dublin Historic District",2025-10-31T17:59:12.242355Z
gt_53,Bengaluru Suites,hotel,India,Bengaluru,12.989376,77.616693,70.49,4.89,13609,"Breakfast Included, Free WiFi, Family Rooms, Non-smoking","Comfortable Bengaluru Suites located in Bengaluru, offering Breakfast Included, Free WiFi, Family Rooms, Non-smoking. Suitable for business and leisure travelers.",99,budget,"Istanbul Monument, Mexico City Viewpoint, Hong Kong Downtown",2025-10-31T17:59:12.129054Z
gt_530,Budapest Lodge,hotel,Hungary,Budapest,47.4535,19.029429,115.96,3.94,9089,"Family Rooms, Fitness Center, Breakfast Included","Comfortable Budapest Lodge located in Budapest, offering Family Rooms, Fitness Center, Breakfast Included. Suitable for business and leisure travelers.",89,luxury,"Busan Hotel, Oslo Inn, Phuket Boutique",2025-10-31T17:59:12.139911Z
gt_5300,Kuala Lumpur Temple,attraction,Malaysia,Kuala Lumpur,3.095786,101.729925,5.0,4.16,5614,"Free WiFi, Breakfast Included",Kuala Lumpur Temple is a popular attraction in Kuala Lumpur. Visitors enjoy its scenic value and cultural importance.,87,urban,"Moscow Lodge, Tokyo Suites",2025-10-31T17:59:12.242373Z
gt_5301,Saint Petersburg Lodge,hotel,Russia,Saint Petersburg,59.94926,30.326651,102.84,4.37,7112,"Family Rooms, Free WiFi, Pet Friendly","Comfortable Saint Petersburg Lodge located in Saint Petersburg, offering Family Rooms, Free WiFi, Pet Friendly. Suitable for business and leisure travelers.",90,luxury,"Busan Temple, Shanghai Boutique",2025-10-31T17:59:12.242391Z
gt_5302,Barcelona Inn,hotel,Spain,Barcelona,41.420744,2.20974,79.3,4.07,2512,Non-smoking,"Comfortable Barcelona Inn located in Barcelona, offering Non-smoking. Suitable for business and leisure travelers.",74,nature,"Chicago Lodge, Kyoto Suites, London Suites",2025-10-31T17:59:12.242410Z
gt_5303,Phuket Transit Hub,railway_station,Thailand,Phuket,7.841232,98.387356,0.0,4.31,1632,"Spa, Bar, Pet Friendly, Parking",Phuket Transit Hub serving Phuket with national and regional connections.,70,beach,Kiev Park,2025-10-31T17:59:12.242429Z
gt_5304,Cairo Lodge,hotel,Egypt,Cairo,30.053954,31.280421,47.19,2.65,11156,"Breakfast Included, Parking, Non-smoking, Pool","Comfortable Cairo Lodge located in Cairo, offering Breakfast Included, Parking, Non-smoking, Pool. Suitable for business and leisure travelers.",94,adventure,"Bangkok Suites, Bengaluru Lodge",2025-10-31T17:59:12.242447Z
gt_5305,Oslo Lodge,hotel,Norway,Oslo,59.92436,10.741478,105.76,3.51,8181,Parking,"Comfortable Oslo Lodge located in Oslo, offering Parking. Suitable for business and leisure travelers.",92,budget,,2025-10-31T17:59:12.242461Z
gt_5306,Tel Aviv Old Town,destination,Israel,Tel Aviv,32.114314,34.823462,3.27,3.35,1636,"Pet Friendly, Pool","Tel Aviv Old Town area in Tel Aviv, known for its local culture and points of interest.",73,adventure,Mumbai Downtown,2025-10-31T17:59:12.242477Z
gt_5307,Chennai Hotel,hotel,India,Chennai,13.080059,80.220899,67.3,3.45,3293,Beach Access,"Comfortable Chennai Hotel located in Chennai, offering Beach Access. Suitable for business and leisure travelers.",83,beach,Sao Paulo Old Town,2025-10-31T17:59:12.242493Z
gt_5308,Cancun Old Town,destination,Mexico,Cancun,21.192086,-86.875591,1.67,4.3,864,Fitness Center,"Cancun Old Town area in Cancun, known for its local culture and points of interest.",62,luxury,"Berlin Old Town, Baghdad Viewpoint, Zurich Inn",2025-10-31T17:59:12.242512Z
gt_5309,Sao Paulo Monument,attraction,Brazil,Sao Paulo,-23.571245,-46.670843,9.69,3.45,20003,"Spa, Beach Access, Bar",Sao Paulo Monument is a popular attraction in Sao Paulo. Visitors enjoy its scenic value and cultural importance.,99,family,,2025-10-31T17:59:12.242526Z
gt_531,Brussels Retreat,resort,Belgium,Brussels,50.81074,4.33797,174.19,4.52,13171,"Non-smoking, Beach Access, Airport Shuttle","Relaxing resort in Brussels with Non-smoking, Beach Access, Airport Shuttle. Ideal for holidays and retreats.",93,family,,2025-10-31T17:59:12.139930Z
gt_5310,Cancun Lodge,hotel,Mexico,Cancun,21.172383,-86.863854,61.67,4.7,2673,"Breakfast Included, Beach Access","Comfortable Cancun Lodge located in Cancun, offering Breakfast Included, Beach Access. Suitable for business and leisure travelers.",82,family,,2025-10-31T17:59:12.242543Z
gt_5311,Johannesburg Lodge,hotel,South Africa,Johannesburg,-26.185049,28.090675,80.86,2.94,2515,"Spa, Beach Access, Pool","Comfortable Johannesburg Lodge located in Johannesburg, offering Spa, Beach Access, Pool. Suitable for business and leisure travelers.",78,beach,Sao Paulo Historic District,2025-10-31T17:59:12.242560Z
gt_5312,Osaka Lodge,hotel,Japan,Osaka,34.691613,135.518679,124.56,2.41,14924,Spa,"Comfortable Osaka Lodge located in Osaka, offering Spa. Suitable for business and leisure travelers.",97,budget,"Auckland Waterfront, Mumbai Inn",2025-10-31T17:59:12.242579Z
gt_5313,Bangkok International Airport,airport,Thailand,Bangkok,13.708924,100.527321,0.0,3.1,36,Bar,"Bangkok Bangkok International Airport, main air transport hub serving the region.",35,urban,"Santiago Boutique, Goa Boutique, Busan Boutique",2025-10-31T17:59:12.242611Z
gt_5314,Mumbai Boutique,hotel,India,Mumbai,19.044188,72.862351,38.81,4.02,14232,"Beach Access, Airport Shuttle","Comfortable Mumbai Boutique located in Mumbai, offering Beach Access, Airport Shuttle. Suitable for business and leisure travelers.",91,family,"Nairobi Lodge, Vancouver Inn",2025-10-31T17:59:12.242631Z
gt_5315,Melbourne Airport,airport,Australia,Melbourne,-37.786074,144.929407,0.0,3.88,879,Beach Access,"Melbourne Melbourne Airport, main air transport hub serving the region.",66,luxury,,2025-10-31T17:59:12.242653Z
gt_5316,Los Angeles Hotel,hotel,United States,Los Angeles,34.066569,-118.223184,156.34,4.62,14775,"Airport Shuttle, Pet Friendly","Comfortable Los Angeles Hotel located in Los Angeles, offering Airport Shuttle, Pet Friendly. Suitable for business and leisure travelers.",99,nature,"Bangkok Inn, Copenhagen Boutique, Hanoi Museum",2025-10-31T17:59:12.242685Z
gt_5317,Saint Petersburg Suites,hotel,Russia,Saint Petersburg,59.973711,30.374649,123.14,3.24,13913,"Pet Friendly, Parking, Free WiFi","Comfortable Saint Petersburg Suites located in Saint Petersburg, offering Pet Friendly, Parking, Free WiFi. Suitable for business and leisure travelers.",100,nature,Bogota Historic District,2025-10-31T17:59:12.242719Z
gt_5318,Goa Suites,hotel,India,Goa,15.270604,74.088124,42.13,3.65,6018,Bar,"Comfortable Goa Suites located in Goa, offering Bar. Suitable for business and leisure travelers.",87,budget,"Hong Kong Inn, Kiev Downtown, Geneva Inn",2025-10-31T17:59:12.242740Z
gt_5319,Jerusalem Hotel,hotel,Israel,Jerusalem,31.748099,35.256066,93.86,2.83,9806,"Beach Access, Family Rooms, Non-smoking, Breakfast Included","Comfortable Jerusalem Hotel located in Jerusalem, offering Beach Access, Family Rooms, Non-smoking, Breakfast Included. Suitable for business and leisure travelers.",89,adventure,"Buenos Aires Downtown, Sydney Monument",2025-10-31T17:59:12.242759Z
gt_532,London Inn,hotel,United Kingdom,London,51.481434,-0.169296,134.49,2.48,12404,"Airport Shuttle, Fitness Center, Bar","Comfortable London Inn located in London, offering Airport Shuttle, Fitness Center, Bar. Suitable for business and leisure travelers.",99,nature,,2025-10-31T17:59:12.139946Z
gt_5320,Mumbai Lodge,hotel,India,Mumbai,19.091172,72.832848,95.74,3.48,10538,"Parking, Pool","Comfortable Mumbai Lodge located in Mumbai, offering Parking, Pool. Suitable for business and leisure travelers.",97,beach,"Guangzhou Waterfront, Singapore Museum",2025-10-31T17:59:12.242776Z
gt_5321,Osaka Railway Station,railway_station,Japan,Osaka,34.677103,135.499331,0.0,3.26,1299,"Pool, Bar, Airport Shuttle, Pet Friendly",Osaka Railway Station serving Osaka with national and regional connections.,76,cultural,"Manila Lodge, Barcelona Temple, Vienna Temple",2025-10-31T17:59:12.242797Z
gt_5322,Chennai Suites,hotel,India,Chennai,13.037062,80.238377,88.89,3.51,12570,Free WiFi,"Comfortable Chennai Suites located in Chennai, offering Free WiFi. Suitable for business and leisure travelers.",95,luxury,Busan Inn,2025-10-31T17:59:12.242816Z
gt_5323,Beijing Boutique,hotel,China,Beijing,39.874295,116.395531,66.75,3.79,281,"Fitness Center, Airport Shuttle, Free WiFi","Comfortable Beijing Boutique located in Beijing, offering Fitness Center, Airport Shuttle, Free WiFi. Suitable for business and leisure travelers.",57,family,"Buenos Aires Old Town, Mumbai Downtown",2025-10-31T17:59:12.242837Z
gt_5324,Singapore Inn,hotel,Singapore,Singapore,1.308093,103.844513,141.9,2.48,7089,"Parking, Spa, Airport Shuttle","Comfortable Singapore Inn located in Singapore, offering Parking, Spa, Airport Shuttle. Suitable for business and leisure travelers.",89,luxury,"New York Museum, Rio de Janeiro Suites",2025-10-31T17:59:12.242854Z
